	DURATION	NEW_CAR	USED_CAR	FURNITURE	RADIO_TV	EDUCATION	RETRAINING	AMOUNT	INSTALL_RATE	MALE_DIV	MALE_SINGLE	MALE_MAR_or_WID	CO-APPLICANT	GUARANTOR	REAL_ESTATE	PROP_UNKN_NONE	OTHER_INSTALL	RENT	OWN_RES	NUM_CREDITS	NUM_DEPENDENTS	TELEPHONE	FOREIGN	RESPONSE	CHK_ACCT_0	CHK_ACCT_1	CHK_ACCT_3	HISTORY_1	HISTORY_2	HISTORY_3	HISTORY_4	SAV_ACCT_0	SAV_ACCT_1	SAV_ACCT_2	SAV_ACCT_4	EMPLOYMENT_1	EMPLOYMENT_2	EMPLOYMENT_3	EMPLOYMENT_4	PRESENT_RESIDENT_2	PRESENT_RESIDENT_3	PRESENT_RESIDENT_4	AGE_20-30	AGE_30-40	AGE_40-50	JOB_1	JOB_2	JOB_3
406	24	0	1	0	0	0	0	2197	4	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0
407	15	0	0	0	1	0	0	1053	4	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
408	24	0	0	0	1	0	0	3235	3	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1
409	12	1	0	0	0	0	0	939	4	0	0	1	0	0	1	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0
410	24	0	0	0	1	0	0	1967	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
411	33	0	1	0	0	0	0	7253	3	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1
412	12	0	0	0	0	0	1	2292	4	0	1	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
413	10	1	0	0	0	0	0	1597	3	0	1	0	0	0	0	1	0	1	0	1	2	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0
414	24	1	0	0	0	0	0	1381	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0
415	36	0	1	0	0	0	0	5842	2	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0
416	12	1	0	0	0	0	0	2579	4	0	1	0	0	0	1	0	0	0	1	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
417	18	0	0	0	0	1	0	8471	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0
418	21	1	0	0	0	0	0	2782	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1
419	18	1	0	0	0	0	0	1042	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0
420	15	1	0	0	0	0	0	3186	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
421	12	0	1	0	0	0	0	2028	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0
422	12	1	0	0	0	0	0	958	2	0	1	0	0	0	1	0	0	0	1	2	2	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
423	21	0	0	1	0	0	0	1591	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1
424	12	0	0	1	0	0	0	2762	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0
425	18	0	1	0	0	0	0	2779	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
426	28	0	0	0	1	0	0	2743	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
427	18	0	0	0	1	0	0	1149	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
428	9	0	0	1	0	0	0	1313	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
429	18	0	0	0	0	0	0	1190	2	0	0	0	0	0	0	1	0	0	0	3	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
430	5	0	0	0	0	0	1	3448	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
431	24	0	0	0	0	0	0	11328	2	0	1	0	1	0	0	0	1	0	1	2	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
432	6	0	0	1	0	0	0	1872	4	0	1	0	0	0	0	1	0	0	0	3	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
433	24	0	0	0	0	0	0	2058	4	1	0	0	0	0	1	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
434	9	0	0	1	0	0	0	2136	3	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
435	12	0	0	0	1	0	0	1484	2	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0
436	6	0	0	0	0	0	0	660	2	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0
437	24	1	0	0	0	0	0	1287	4	0	0	0	0	0	1	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
438	42	0	0	0	0	0	0	3394	4	0	1	0	1	0	0	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
439	12	0	0	0	0	0	1	609	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
440	12	1	0	0	0	0	0	1884	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1
441	12	0	0	1	0	0	0	1620	2	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
442	20	0	0	0	0	0	0	2629	2	0	1	0	0	0	0	0	1	0	1	2	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
443	12	0	0	0	0	1	0	719	4	0	1	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
444	48	0	0	1	0	0	0	5096	2	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
445	9	0	0	0	0	1	0	1244	4	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0
446	36	1	0	0	0	0	0	1842	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
447	7	0	0	0	1	0	0	2576	2	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
448	12	0	0	1	0	0	0	1424	3	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1
449	15	0	0	0	0	0	0	1512	3	0	0	1	0	0	0	0	1	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
450	36	0	1	0	0	0	0	11054	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1
451	6	0	0	0	1	0	0	518	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
452	12	0	0	1	0	0	0	2759	2	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
453	24	0	1	0	0	0	0	2670	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1
454	24	1	0	0	0	0	0	4817	2	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
455	24	0	1	0	0	0	0	2679	4	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
456	11	1	0	0	0	0	0	3905	2	0	1	0	0	0	1	0	0	1	0	2	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
457	12	0	1	0	0	0	0	3386	3	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
458	6	0	0	0	0	0	0	343	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
459	18	0	0	0	1	0	0	4594	3	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0
460	36	0	0	1	0	0	0	3620	1	0	1	0	0	1	0	0	0	0	1	1	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
461	15	1	0	0	0	0	0	1721	2	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
462	12	0	0	1	0	0	0	3017	3	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
463	12	0	0	0	0	0	0	754	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0
464	18	0	0	0	0	0	1	1950	4	0	1	0	0	0	0	0	1	0	1	2	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
465	24	0	1	0	0	0	0	2924	3	0	1	0	0	1	0	1	1	0	1	1	2	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
466	24	0	0	0	1	0	0	1659	4	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0
467	48	0	0	0	1	0	0	7238	3	0	1	0	0	0	0	0	1	0	1	2	2	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0
468	33	0	0	0	0	0	1	2764	2	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
469	24	0	1	0	0	0	0	4679	3	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
470	24	0	0	0	1	0	0	3092	3	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
471	6	0	0	0	0	1	0	448	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
472	9	1	0	0	0	0	0	654	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0
473	6	0	0	0	0	0	0	1238	4	0	1	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1
474	18	0	0	0	1	0	0	1245	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
475	18	0	0	1	0	0	0	3114	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
476	39	0	1	0	0	0	0	2569	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0
477	24	0	0	0	1	0	0	5152	4	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
478	12	0	0	0	0	0	1	1037	3	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0
479	15	0	0	1	0	0	0	1478	4	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
480	12	0	0	0	1	0	0	3573	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
481	24	1	0	0	0	0	0	1201	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
482	30	0	0	1	0	0	0	3622	4	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
483	15	0	0	1	0	0	0	960	3	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
484	12	1	0	0	0	0	0	1163	4	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0
485	6	1	0	0	0	0	0	1209	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
486	12	0	0	0	1	0	0	3077	2	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
487	24	1	0	0	0	0	0	3757	4	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
488	10	1	0	0	0	0	0	1418	3	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
489	6	1	0	0	0	0	0	3518	2	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
490	12	0	0	0	1	0	0	1934	2	0	1	0	0	0	0	1	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
491	27	0	0	0	0	0	1	8318	2	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
492	6	0	0	0	1	0	0	1237	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
493	6	0	0	0	1	0	0	368	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0
494	12	1	0	0	0	0	0	2122	3	0	1	0	0	0	1	0	0	1	0	2	2	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
495	24	0	0	1	0	0	0	2996	2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0
496	36	0	0	1	0	0	0	9034	4	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
497	24	0	0	1	0	0	0	1585	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
498	18	0	0	0	1	0	0	1301	4	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0
499	6	1	0	0	0	0	0	1323	2	1	0	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0
500	24	1	0	0	0	0	0	3123	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
501	36	0	1	0	0	0	0	5493	2	0	1	0	0	0	0	1	0	0	0	1	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
502	9	0	0	0	1	0	0	1126	2	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
503	24	0	0	0	1	0	0	1216	4	0	1	0	0	0	0	1	1	0	1	2	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
504	24	1	0	0	0	0	0	1207	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
505	10	1	0	0	0	0	0	1309	4	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0
506	15	0	1	0	0	0	0	2360	2	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0
507	15	1	0	0	0	0	0	6850	1	0	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
508	24	0	0	0	1	0	0	1413	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
509	39	0	1	0	0	0	0	8588	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
510	12	1	0	0	0	0	0	759	4	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
511	36	0	1	0	0	0	0	4686	2	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1
512	15	0	0	0	0	0	1	2687	2	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
513	12	0	0	0	1	0	0	585	4	0	0	1	1	0	1	0	0	1	0	2	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
514	24	1	0	0	0	0	0	2255	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
515	6	1	0	0	0	0	0	609	4	0	0	0	0	0	0	0	0	0	1	2	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
516	6	1	0	0	0	0	0	1361	2	0	1	0	0	0	1	0	0	0	1	1	2	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0
517	36	0	0	1	0	0	0	7127	2	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
518	6	1	0	0	0	0	0	1203	3	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
519	6	0	0	0	1	0	0	700	4	0	1	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0
520	24	0	0	0	0	0	0	5507	3	0	1	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
521	18	0	0	0	1	0	0	3190	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
522	48	0	0	1	0	0	0	7119	3	0	1	0	0	0	0	1	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
523	24	0	1	0	0	0	0	3488	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
524	18	0	0	0	1	0	0	1113	4	0	0	0	0	1	1	0	0	0	1	1	2	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
525	26	0	1	0	0	0	0	7966	2	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0
526	15	0	0	0	0	1	0	1532	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0
527	4	0	0	0	1	0	0	1503	2	0	1	0	0	0	1	0	0	0	1	2	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
528	36	0	0	0	1	0	0	2302	4	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0
529	6	1	0	0	0	0	0	662	3	0	1	0	0	0	1	0	0	0	1	1	2	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0
530	36	0	0	0	0	1	0	2273	3	0	1	0	0	0	0	0	0	0	1	2	2	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
531	15	1	0	0	0	0	0	2631	2	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
532	12	0	1	0	0	0	0	1503	4	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
533	24	0	0	0	1	0	0	1311	4	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
534	24	0	0	0	1	0	0	3105	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0
535	21	0	0	0	0	1	0	2319	2	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
536	6	1	0	0	0	0	0	1374	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
537	18	0	0	1	0	0	0	3612	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
538	48	1	0	0	0	0	0	7763	4	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
539	18	0	0	1	0	0	0	3049	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
540	12	0	0	0	1	0	0	1534	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
541	24	1	0	0	0	0	0	2032	4	0	1	0	0	0	0	1	0	0	0	2	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
542	30	0	0	1	0	0	0	6350	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0
